Data;tipoOperazione(pubblicazione);idAnnuncio;idAbitazione;M2;prezzoM2Proposto
2010_08_11;catasto;4800;CSBS;100;1996
2010_08_11;catasto;5852;AQTB;120;9981
2010_08_11;catasto;6449;BYPU;180;8703
2010_08_11;catasto;9597;GJNR;120;4276
2010_08_11;pubblicazione;558;BQFW;300;4984
2010_08_11;pubblicazione;1308;FFMC;180;4816
2010_08_11;rimozione;159
2010_08_11;rimozione;570
2010_08_11;rimozione;936
2010_08_11;rimozione;984
2010_08_11;rimozione;1001
2010_08_11;rimozione;1032
2010_08_11;rimozione;1367
2010_08_11;rimozione;1522
2010_08_11;rimozione;1946
2010_08_11;rimozione;1983
2010_08_12;catasto;342;CLXP;300;3382
2010_08_12;catasto;5994;ESAH;150;1805
2010_08_12;catasto;6018;AAVL;120;3808
2010_08_12;catasto;6609;CFGX;90;4081
2010_08_12;catasto;8273;DFEO;150;8382
2010_08_12;catasto;8919;AMNY;120;3651
2010_08_12;pubblicazione;24;ACWB;90;7218
2010_08_12;pubblicazione;812;GHEH;90;4723
2010_08_12;pubblicazione;861;AFCC;100;8314
2010_08_12;pubblicazione;1439;FHHF;300;8821
2010_08_12;pubblicazione;1692;GEXM;50;7758
2010_08_12;pubblicazione;1812;FYMI;180;5767
2010_08_12;rimozione;33
2010_08_12;rimozione;229
2010_08_12;rimozione;458
2010_08_12;rimozione;522
2010_08_12;rimozione;972
2010_08_12;rimozione;1461
2010_08_12;rimozione;1942
2010_08_12;rimozione;1952
2010_08_13;catasto;2062;EDNK;120;5540
2010_08_13;catasto;5949;DPMD;300;3952
2010_08_13;catasto;6382;FMEP;150;9553
2010_08_13;catasto;7727;BKWU;150;5079
2010_08_13;catasto;7974;FXEU;180;2027
2010_08_13;catasto;8685;DFEX;200;3250
2010_08_13;catasto;9388;CAHX;150;5872
2010_08_13;catasto;9603;DTYM;120;1923
2010_08_13;catasto;9702;APVA;200;5419
2010_08_13;pubblicazione;146;CILU;180;5391
2010_08_13;pubblicazione;1684;CGFQ;120;8260
2010_08_13;rimozione;62
2010_08_13;rimozione;216
2010_08_13;rimozione;328
2010_08_13;rimozione;708
2010_08_13;rimozione;830
2010_08_13;rimozione;907
2010_08_13;rimozione;966
2010_08_13;rimozione;1398
2010_08_13;rimozione;1712
2010_08_14;catasto;730;FJQD;90;7293
2010_08_14;catasto;1542;CGQQ;150;2757
2010_08_14;catasto;2437;CWHL;200;8700
2010_08_14;catasto;5024;EPIC;50;4983
2010_08_14;catasto;5586;EIQX;300;3417
2010_08_14;catasto;6538;CCRG;120;4791
2010_08_14;catasto;8115;DIGN;200;6582
2010_08_14;catasto;8319;CEDA;180;2972
2010_08_14;pubblicazione;482;FWEM;50;7983
2010_08_14;pubblicazione;1582;CHGP;50;6247
2010_08_14;rimozione;556
2010_08_14;rimozione;582
2010_08_14;rimozione;608
2010_08_14;rimozione;756
2010_08_14;rimozione;812
2010_08_14;rimozione;979
2010_08_14;rimozione;1095
2010_08_14;rimozione;1268
2010_08_14;rimozione;1304
2010_08_14;rimozione;1855
2010_08_14;rimozione;1980
2010_08_15;catasto;3677;AQHG;100;9943
2010_08_15;catasto;5855;DLES;150;1610
2010_08_15;catasto;8697;AYMN;90;1167
2010_08_15;catasto;9066;CXKK;50;4843
2010_08_15;pubblicazione;1248;GJUN;120;7957
2010_08_15;rimozione;54
2010_08_15;rimozione;266
2010_08_15;rimozione;706
2010_08_15;rimozione;1097
2010_08_15;rimozione;1218
2010_08_15;rimozione;1414
2010_08_15;rimozione;1818
2010_08_16;catasto;1741;EBUY;300;7711
2010_08_16;catasto;4319;ALXF;50;2773
2010_08_16;catasto;4557;AOBD;100;1640
2010_08_16;catasto;5519;FWFT;120;8573
2010_08_16;catasto;6598;CEFJ;300;7840
2010_08_16;catasto;6658;ATTY;100;5488
2010_08_16;catasto;6890;ATVX;200;7797
2010_08_16;catasto;8100;BAPG;120;9675
2010_08_16;rimozione;228
2010_08_16;rimozione;494
2010_08_16;rimozione;715
2010_08_16;rimozione;794
2010_08_16;rimozione;930
2010_08_16;rimozione;1236
2010_08_16;rimozione;1309
2010_08_16;rimozione;1554
2010_08_17;catasto;1504;FUKE;50;4377
2010_08_17;catasto;2704;FHJR;90;7576
2010_08_17;catasto;2782;CIDL;300;1844
2010_08_17;catasto;2823;AAIF;180;8247
2010_08_17;catasto;4241;FVHN;50;7778
2010_08_17;catasto;4632;FAAF;100;3316
2010_08_17;catasto;6316;DKPL;50;6143
2010_08_17;catasto;6797;FDPA;150;8048
2010_08_17;catasto;7103;FEMN;100;7164
2010_08_17;catasto;7650;FCWR;300;5028
2010_08_17;pubblicazione;109;AMBV;120;7425
2010_08_17;pubblicazione;141;ANXT;300;7811
2010_08_17;pubblicazione;336;FCSQ;150;5402
2010_08_17;pubblicazione;398;BJOA;150;9778
2010_08_17;rimozione;0
2010_08_17;rimozione;654
2010_08_17;rimozione;714
2010_08_17;rimozione;1560
2010_08_17;rimozione;1650
2010_08_17;rimozione;1812
2010_08_18;catasto;3724;ETKD;150;1161
2010_08_18;catasto;4218;BCNK;90;9216
2010_08_18;catasto;5537;DQYF;300;8255
2010_08_18;catasto;5960;FREF;100;6128
2010_08_18;catasto;7760;AWAH;180;2816
2010_08_18;catasto;7908;ESDD;50;8366
2010_08_18;pubblicazione;1425;DQRC;90;5924
2010_08_18;rimozione;18
2010_08_18;rimozione;165
2010_08_18;rimozione;349
2010_08_18;rimozione;416
2010_08_18;rimozione;925
2010_08_18;rimozione;1016
2010_08_18;rimozione;1052
2010_08_18;rimozione;1255
2010_08_18;rimozione;1439
2010_08_19;catasto;3543;DRNE;200;7603
2010_08_19;catasto;5170;GHUA;120;7800
2010_08_19;catasto;5264;FPCH;120;9966
2010_08_19;catasto;7095;BMIG;100;6253
2010_08_19;catasto;7523;BBLU;150;3700
2010_08_19;pubblicazione;32;DIST;90;7648
2010_08_19;pubblicazione;903;BCBF;100;7419
2010_08_19;pubblicazione;914;AWKP;90;4825
2010_08_19;pubblicazione;1741;AKWL;90;7065
2010_08_19;pubblicazione;1954;GAAH;120;1311
2010_08_19;rimozione;356
2010_08_19;rimozione;408
2010_08_19;rimozione;698
2010_08_19;rimozione;1337
2010_08_20;catasto;1103;FVKN;200;1604
2010_08_20;catasto;4384;ABWN;300;8275
2010_08_20;catasto;5043;BTDD;200;8392
2010_08_20;catasto;5840;FOYH;50;6706
2010_08_20;catasto;8034;DTMM;120;2062
2010_08_20;catasto;8714;FHHF;300;8291
2010_08_20;catasto;9299;BXYU;180;1733
2010_08_20;pubblicazione;615;EDGW;100;5070
2010_08_20;pubblicazione;1298;ERSW;200;9353
2010_08_20;pubblicazione;1911;CFST;90;6815
2010_08_20;rimozione;397
2010_08_20;rimozione;1400
2010_08_20;rimozione;1741
2010_08_20;rimozione;1797
2010_08_20;rimozione;1968
2010_08_21;catasto;487;FIRC;200;2272
2010_08_21;catasto;2314;FDSE;90;2760
2010_08_21;catasto;5023;BOAX;200;6424
2010_08_21;catasto;6766;FKOG;100;2249
2010_08_21;pubblicazione;1158;GIYS;100;3200
2010_08_21;rimozione;31
2010_08_21;rimozione;56
2010_08_21;rimozione;326
2010_08_21;rimozione;580
2010_08_21;rimozione;603
2010_08_21;rimozione;631
2010_08_21;rimozione;1155
2010_08_21;rimozione;1256
2010_08_21;rimozione;1350
2010_08_21;rimozione;1405
2010_08_21;rimozione;1565
2010_08_21;rimozione;1807
2010_08_22;catasto;394;DEDF;150;2866
2010_08_22;catasto;1183;CGKP;180;8730
2010_08_22;catasto;2945;EFTV;300;9199
2010_08_22;catasto;4358;FIUQ;90;8258
2010_08_22;catasto;4955;DNER;200;9596
2010_08_22;catasto;5253;BDIL;300;9772
2010_08_22;catasto;7264;ADUA;120;3903
2010_08_22;catasto;7376;AMYA;90;3535
2010_08_22;catasto;7478;BFVX;90;7649
2010_08_22;pubblicazione;722;CGVD;200;7078
2010_08_22;pubblicazione;1271;CEPI;90;1247
2010_08_22;pubblicazione;1448;ADMI;50;3878
2010_08_22;pubblicazione;1730;DSXV;200;9040
2010_08_22;pubblicazione;1763;EXMU;300;9058
2010_08_22;pubblicazione;1844;DBXI;120;4753
2010_08_22;pubblicazione;1884;CRKU;150;8842
2010_08_22;rimozione;110
2010_08_22;rimozione;274
2010_08_22;rimozione;938
2010_08_22;rimozione;1100
2010_08_23;catasto;689;CRVG;100;4755
2010_08_23;catasto;1295;BEYW;120;8710
2010_08_23;catasto;2159;ETVT;120;10279
2010_08_23;catasto;4729;BIFP;300;3917
2010_08_23;catasto;6473;ASPR;100;8854
2010_08_23;catasto;7040;DEDN;100;4203
2010_08_23;catasto;8658;DHFH;120;2841
2010_08_23;catasto;8998;ELYH;150;9047
2010_08_23;catasto;9168;BIEG;150;5305
2010_08_23;catasto;9693;FTWR;90;3854
2010_08_23;pubblicazione;545;FWFW;200;5181
2010_08_23;pubblicazione;547;ABWW;180;3389
2010_08_23;rimozione;177
2010_08_23;rimozione;473
2010_08_23;rimozione;722
2010_08_23;rimozione;978
2010_08_23;rimozione;1013
2010_08_23;rimozione;1250
2010_08_23;rimozione;1612
2010_08_23;rimozione;1817
2010_08_24;catasto;1542;FBPX;100;5608
2010_08_24;catasto;5261;ASOP;120;7147
2010_08_24;catasto;5620;CLCX;50;6006
2010_08_24;catasto;7933;FXFK;120;8715
2010_08_24;catasto;8506;FIKJ;180;4988
2010_08_24;catasto;8913;ACGG;120;4891
2010_08_24;catasto;8960;AAJT;50;9640
2010_08_24;pubblicazione;293;DYNY;90;6610
2010_08_24;pubblicazione;337;DCXU;90;2095
2010_08_24;pubblicazione;1638;BQSE;180;5077
2010_08_24;pubblicazione;1960;BHUD;90;8426
2010_08_24;rimozione;115
2010_08_24;rimozione;429
2010_08_24;rimozione;638
2010_08_24;rimozione;846
2010_08_24;rimozione;1179
2010_08_24;rimozione;1421
2010_08_24;rimozione;1518
2010_08_24;rimozione;1531
2010_08_24;rimozione;1760
2010_08_25;catasto;393;FAJH;300;1497
2010_08_25;catasto;1522;AFJL;200;7214
2010_08_25;catasto;3886;BHMS;180;3163
2010_08_25;catasto;4157;BUXN;200;7621
2010_08_25;catasto;5332;DFOL;150;5582
2010_08_25;catasto;7621;DXYX;90;1180
2010_08_25;catasto;8570;AGGE;50;1666
2010_08_25;catasto;9183;CLQV;50;1239
2010_08_25;pubblicazione;197;CFOS;180;5994
2010_08_25;pubblicazione;1440;GDHQ;200;4083
2010_08_25;rimozione;59
2010_08_25;rimozione;299
2010_08_25;rimozione;359
2010_08_25;rimozione;552
2010_08_25;rimozione;874
2010_08_25;rimozione;924
2010_08_25;rimozione;1209
2010_08_25;rimozione;1233
2010_08_25;rimozione;1286
2010_08_25;rimozione;1378
2010_08_25;rimozione;1665
2010_08_25;rimozione;1714
2010_08_25;rimozione;1917
2010_08_25;rimozione;1938
2010_08_26;catasto;5449;CKLR;200;9959
2010_08_26;catasto;5462;EEHJ;50;6981
2010_08_26;catasto;6524;CSHL;100;9678
2010_08_26;catasto;7459;FTXP;100;2118
2010_08_26;catasto;8466;GCCJ;200;4048
2010_08_26;pubblicazione;523;DQWY;50;8529
2010_08_26;pubblicazione;1029;CFBT;180;2889
2010_08_26;pubblicazione;1241;DRXP;50;1715
2010_08_26;pubblicazione;1753;CIKL;100;7835
2010_08_26;pubblicazione;1922;ARRH;120;6866
2010_08_26;rimozione;16
2010_08_26;rimozione;255
2010_08_26;rimozione;270
2010_08_26;rimozione;337
2010_08_26;rimozione;364
2010_08_26;rimozione;1334
2010_08_26;rimozione;1491
2010_08_26;rimozione;1548
2010_08_26;rimozione;1723
2010_08_26;rimozione;1746
2010_08_27;catasto;2837;FDYU;150;5727
2010_08_27;catasto;4028;CSPH;150;7072
2010_08_27;catasto;4780;EUME;50;4211
2010_08_27;catasto;6064;ERXB;200;8993
2010_08_27;catasto;6279;DCXU;90;2220
2010_08_27;catasto;6993;FYMI;180;5709
2010_08_27;catasto;7078;FNGH;50;4293
2010_08_27;pubblicazione;352;DUKV;120;9370
2010_08_27;rimozione;42
2010_08_27;rimozione;743
2010_08_28;catasto;1136;CUUF;300;5395
2010_08_28;catasto;6090;AXAQ;300;4405
2010_08_28;catasto;7485;DKQJ;180;5834
2010_08_28;catasto;8385;CHRP;100;5257
2010_08_28;catasto;8786;CAON;90;5119
2010_08_29;catasto;1793;GEEB;120;3390
2010_08_29;catasto;2218;ENND;200;4744
2010_08_29;catasto;8184;EIVY;150;2123
2010_08_29;catasto;8754;EUAL;150;7032
2010_08_29;catasto;9077;CMEQ;150;5647
2010_08_29;catasto;9399;FJAE;90;8545
2010_08_29;pubblicazione;90;ALMG;120;4585
2010_08_29;pubblicazione;1698;GAHF;150;3274
2010_08_29;rimozione;32
2010_08_29;rimozione;293
2010_08_29;rimozione;443
2010_08_29;rimozione;697
2010_08_29;rimozione;1119
2010_08_29;rimozione;1195
2010_08_29;rimozione;1328
2010_08_29;rimozione;1846
2010_08_29;rimozione;1955
2010_08_30;catasto;286;ALSA;50;4931
2010_08_30;catasto;557;BJAC;100;1106
2010_08_30;catasto;563;CBCY;200;10511
2010_08_30;catasto;1786;BPKG;90;6758
2010_08_30;catasto;2085;AJTT;100;6818
2010_08_30;catasto;2119;ALOT;120;1033
2010_08_30;catasto;2434;BRTD;90;1760
2010_08_30;catasto;2896;BESF;100;8961
2010_08_30;catasto;2948;BRHB;90;7982
2010_08_30;catasto;3519;BKEW;50;9800
2010_08_30;catasto;4004;FYOC;120;10711
2010_08_30;catasto;5143;FRGV;200;5723
2010_08_30;catasto;9061;FOVC;180;6496
2010_08_30;catasto;9774;CWWF;90;9665
2010_08_30;catasto;9787;EHRL;90;4118
2010_08_30;pubblicazione;1489;BTLR;150;6104
2010_08_30;rimozione;117
2010_08_30;rimozione;267
2010_08_30;rimozione;1164
2010_08_30;rimozione;1364
2010_08_30;rimozione;1620
2010_08_30;rimozione;1681
2010_08_31;catasto;1585;ABBG;50;6476
2010_08_31;catasto;4020;CLWR;180;5147
2010_08_31;catasto;7246;EOTM;120;4749
2010_08_31;catasto;8792;FILW;180;8120
2010_08_31;catasto;9039;BMXC;200;7608
2010_08_31;pubblicazione;1669;BTNI;300;2318
2010_08_31;rimozione;630
2010_08_31;rimozione;731
2010_08_31;rimozione;950
2010_08_31;rimozione;1323
2010_08_31;rimozione;1599
2010_08_31;rimozione;1638
2010_08_31;rimozione;1844
2010_08_31;rimozione;1908
2010_09_01;catasto;7387;CCCH;180;4037
2010_09_01;catasto;8574;FWIG;50;9463
2010_09_01;catasto;9376;FNYK;150;1898
2010_09_01;pubblicazione;1709;BULS;50;9746
2010_09_01;rimozione;506
2010_09_01;rimozione;855
2010_09_01;rimozione;1064
2010_09_01;rimozione;1454
2010_09_01;rimozione;1582
2010_09_01;rimozione;1864
2010_09_02;catasto;1708;DFPU;100;3005
2010_09_02;catasto;1717;AQKG;50;8010
2010_09_02;catasto;3995;COEF;90;9569
2010_09_02;catasto;4376;AJCS;300;7077
2010_09_02;catasto;4610;DEYU;90;3623
2010_09_02;catasto;7890;EBGN;120;1125
2010_09_02;catasto;8118;BSVG;50;1798
2010_09_02;catasto;8208;AJWA;90;6882
2010_09_02;pubblicazione;210;DYTJ;100;6016
2010_09_02;pubblicazione;671;FTVW;180;4376
2010_09_02;pubblicazione;833;CDKL;100;5207
2010_09_02;pubblicazione;1267;FSDE;50;4745
2010_09_02;pubblicazione;1729;DPMG;120;5774
2010_09_02;rimozione;1223
2010_09_02;rimozione;1335
2010_09_02;rimozione;1426
2010_09_02;rimozione;1505
2010_09_02;rimozione;1542
2010_09_02;rimozione;1658
2010_09_02;rimozione;1954
2010_09_03;catasto;372;BGXM;150;9657
2010_09_03;catasto;816;BTYC;120;6675
2010_09_03;catasto;2078;FFCK;300;5373
2010_09_03;catasto;3748;BMVN;150;2247
2010_09_03;catasto;4003;ECNI;90;8916
2010_09_03;catasto;4970;ABJN;200;10109
2010_09_03;catasto;5332;GGTL;200;6201
2010_09_03;catasto;7138;CDOQ;200;5935
2010_09_03;pubblicazione;1046;CUXG;150;9200
2010_09_03;pubblicazione;1702;DYKQ;50;5568
2010_09_03;rimozione;140
2010_09_03;rimozione;170
2010_09_03;rimozione;945
2010_09_03;rimozione;1407
2010_09_03;rimozione;1532
2010_09_03;rimozione;1621
2010_09_03;rimozione;1729
2010_09_04;catasto;596;DELH;90;4899
2010_09_04;catasto;3911;EOSY;50;8811
2010_09_04;catasto;7021;EMHP;100;3542
2010_09_04;catasto;7661;FEML;100;1291
2010_09_04;catasto;9363;FXIE;150;7707
2010_09_04;catasto;9951;DBIX;90;9811
2010_09_04;pubblicazione;1873;AVDB;50;3766
2010_09_04;rimozione;563
2010_09_04;rimozione;1485
2010_09_05;catasto;251;FWFB;50;9324
2010_09_05;catasto;1597;FDDK;100;11276
2010_09_05;catasto;2769;BXIF;300;8149
2010_09_05;catasto;4687;ATUE;200;7792
2010_09_05;catasto;8191;BTNN;150;2860
2010_09_05;catasto;8364;FGNK;300;3664
2010_09_05;catasto;9405;FMWD;200;7384
2010_09_05;rimozione;116
2010_09_05;rimozione;306
2010_09_05;rimozione;482
2010_09_05;rimozione;588
2010_09_05;rimozione;696
2010_09_05;rimozione;1012
2010_09_05;rimozione;1448
2010_09_05;rimozione;1549
2010_09_05;rimozione;1856
2010_09_06;catasto;233;EUGR;180;5648
2010_09_06;catasto;298;FQWV;120;9218
2010_09_06;catasto;1737;COXM;50;2502
2010_09_06;catasto;1948;FSVI;150;5474
2010_09_06;catasto;3185;BPPA;100;6427
2010_09_06;catasto;6348;ASHN;300;3238
2010_09_06;catasto;7177;AWRI;120;8114
2010_09_06;catasto;7563;ASQA;50;8786
2010_09_06;catasto;8295;EXUV;200;3429
2010_09_06;catasto;9170;DRJH;150;5833
2010_09_06;pubblicazione;240;EMHJ;100;6166
2010_09_06;pubblicazione;1068;BXUJ;100;5561
2010_09_06;pubblicazione;1837;BBMI;120;1379
2010_09_06;rimozione;43
2010_09_06;rimozione;781
2010_09_06;rimozione;962
2010_09_06;rimozione;1162
2010_09_06;rimozione;1308
2010_09_06;rimozione;1319
2010_09_06;rimozione;1550
2010_09_07;catasto;311;FINB;120;6842
2010_09_07;catasto;1461;FFGI;200;4961
2010_09_07;catasto;1990;CJEA;150;2244
2010_09_07;catasto;2694;DXXM;300;1250
2010_09_07;catasto;2920;GJJE;100;1747
2010_09_07;catasto;3966;AEED;120;3303
2010_09_07;catasto;4263;DYMW;50;6645
2010_09_07;catasto;7269;CMSL;150;8489
2010_09_07;catasto;8202;DHKF;50;1652
2010_09_07;catasto;9485;FMNS;90;7145
2010_09_07;pubblicazione;469;DIVH;100;7929
2010_09_07;pubblicazione;690;ERHN;150;7584
2010_09_07;pubblicazione;1926;DHLP;300;2100
2010_09_07;rimozione;22
2010_09_07;rimozione;78
2010_09_07;rimozione;129
2010_09_07;rimozione;509
2010_09_07;rimozione;694
2010_09_07;rimozione;917
2010_09_07;rimozione;1045
2010_09_07;rimozione;1626
2010_09_07;rimozione;1781
2010_09_08;catasto;568;FRKA;50;3243
2010_09_08;catasto;1144;ECDN;50;8023
2010_09_08;catasto;1317;ERYB;120;1402
2010_09_08;catasto;1598;FJKI;150;7053
2010_09_08;catasto;1889;GGOF;90;8300
2010_09_08;catasto;2244;FNWI;90;9010
2010_09_08;catasto;2814;DPMG;120;5600
2010_09_08;catasto;2885;EQAT;300;4033
2010_09_08;catasto;7963;CPVB;90;4318
2010_09_08;pubblicazione;1720;DHPA;200;9307
2010_09_08;rimozione;157
2010_09_08;rimozione;188
2010_09_08;rimozione;215
2010_09_08;rimozione;243
2010_09_08;rimozione;352
2010_09_08;rimozione;390
2010_09_08;rimozione;398
2010_09_08;rimozione;414
2010_09_08;rimozione;748
2010_09_08;rimozione;1326
2010_09_08;rimozione;1429
2010_09_08;rimozione;1742
2010_09_08;rimozione;1788
2010_09_09;catasto;194;ERKD;150;2903
2010_09_09;catasto;868;DEOI;90;7767
2010_09_09;catasto;3444;DOAH;90;3768
2010_09_09;catasto;9048;BFAE;50;7488
2010_09_09;catasto;9472;CSNJ;300;3872
2010_09_09;catasto;9886;BAGF;120;8861
2010_09_09;pubblicazione;1301;DFRH;120;4184
2010_09_09;rimozione;163
2010_09_09;rimozione;568
2010_09_09;rimozione;669
2010_09_09;rimozione;974
2010_09_09;rimozione;1165
2010_09_10;catasto;3242;ALTQ;300;7136
2010_09_10;catasto;3563;BYGF;200;3322
2010_09_10;catasto;4342;BAHV;120;4813
2010_09_10;catasto;5461;FPVA;200;10233
2010_09_10;catasto;7054;FHNQ;200;9034
2010_09_10;catasto;7615;CYAM;100;2036
2010_09_10;catasto;7781;FARP;120;3624
2010_09_10;catasto;9048;FUYY;50;8806
2010_09_10;rimozione;330
2010_09_10;rimozione;373
2010_09_10;rimozione;772
2010_09_10;rimozione;894
2010_09_10;rimozione;1188
2010_09_10;rimozione;1254
2010_09_10;rimozione;1674
2010_09_10;rimozione;1921
2010_09_11;catasto;1631;ADOC;100;3464
2010_09_11;catasto;7389;DJQM;180;6346
2010_09_11;catasto;9928;EAEV;180;3285
2010_09_11;pubblicazione;532;CHVB;120;8068
2010_09_11;rimozione;114
2010_09_11;rimozione;430
2010_09_11;rimozione;773
2010_09_11;rimozione;1284
2010_09_11;rimozione;1482
2010_09_11;rimozione;1802
2010_09_11;rimozione;1828
2010_09_12;catasto;712;FACM;50;6043
2010_09_12;catasto;2707;EAMX;120;7070
2010_09_12;catasto;3046;DTMV;120;3228
2010_09_12;catasto;3267;FKAX;90;10224
2010_09_12;catasto;4444;FWKA;150;3109
2010_09_12;catasto;7477;CSOB;300;9907
2010_09_12;pubblicazione;1779;BWDG;300;9414
2010_09_12;rimozione;1219
2010_09_12;rimozione;1415
2010_09_12;rimozione;1692
2010_09_12;rimozione;1717
2010_09_12;rimozione;1912
2010_09_13;catasto;415;DNKH;180;5282
2010_09_13;catasto;1141;CXNJ;180;6306
2010_09_13;catasto;1850;FDOL;100;2658
2010_09_13;catasto;3845;AWMN;200;1737
2010_09_13;catasto;4087;DGOQ;100;8141
2010_09_13;catasto;4529;GJXI;180;9459
2010_09_13;catasto;4906;DJSD;100;2494
2010_09_13;rimozione;24
2010_09_13;rimozione;428
2010_09_13;rimozione;543
2010_09_13;rimozione;675
2010_09_13;rimozione;809
2010_09_13;rimozione;908
2010_09_13;rimozione;1460
2010_09_13;rimozione;1535
2010_09_14;catasto;1148;EUYV;200;2505
2010_09_14;catasto;1436;CKLN;200;2481
2010_09_14;catasto;4275;EFLR;120;6595
2010_09_14;catasto;5458;EOSI;180;1156
2010_09_14;catasto;5991;DYUP;300;11008
2010_09_14;catasto;6424;AAAC;200;5404
2010_09_14;catasto;6432;BPJQ;150;6124
2010_09_14;catasto;7826;FAPT;180;1647
2010_09_14;catasto;8217;EYTY;90;9165
2010_09_14;catasto;9745;FNIY;200;7897
2010_09_14;rimozione;124
2010_09_14;rimozione;746
2010_09_14;rimozione;831
2010_09_14;rimozione;1152
2010_09_14;rimozione;1273
2010_09_14;rimozione;1354
2010_09_15;catasto;590;DPGO;120;6436
2010_09_15;catasto;2183;DUUT;300;7758
2010_09_15;catasto;2938;FTCA;100;8023
2010_09_15;catasto;4244;AJUV;180;3125
2010_09_15;catasto;5652;DTQH;90;8299
2010_09_15;catasto;5781;ATJR;120;8515
2010_09_15;catasto;6386;BFYT;300;1345
2010_09_15;catasto;7061;CJFN;100;3734
2010_09_15;catasto;8757;CERX;200;2326
2010_09_15;catasto;9435;DFVM;120;4514
2010_09_15;pubblicazione;1410;DHML;100;2776
2010_09_15;rimozione;133
2010_09_15;rimozione;173
2010_09_15;rimozione;240
2010_09_15;rimozione;736
2010_09_15;rimozione;947
2010_09_15;rimozione;956
2010_09_15;rimozione;1551
2010_09_15;rimozione;1573
2010_09_15;rimozione;1716
2010_09_16;catasto;144;DEOK;120;2913
2010_09_16;catasto;862;GBJA;300;5500
2010_09_16;catasto;3234;BYFS;200;5149
2010_09_16;catasto;4295;FIMB;300;6301
2010_09_16;catasto;5526;GJKK;200;10418
2010_09_16;catasto;6637;BTJD;90;7418
2010_09_16;catasto;9372;ESBW;100;7631
2010_09_16;catasto;9515;BHWR;50;9555
2010_09_16;pubblicazione;479;BTQI;90;9138
2010_09_16;rimozione;146
2010_09_16;rimozione;607
2010_09_16;rimozione;759
2010_09_16;rimozione;914
2010_09_16;rimozione;998
2010_09_16;rimozione;1216
2010_09_16;rimozione;1267
2010_09_16;rimozione;1452
2010_09_16;rimozione;1615
2010_09_16;rimozione;1779
2010_09_16;rimozione;1796
2010_09_16;rimozione;1873
2010_09_17;catasto;1805;ABJT;50;6257
2010_09_17;catasto;2713;BIJV;100;6823
2010_09_17;catasto;3245;AMVH;300;2290
2010_09_17;catasto;4565;BBOA;180;10553
2010_09_17;catasto;5770;EDPE;300;2618
2010_09_17;catasto;7652;AVLM;50;9040
2010_09_17;catasto;9794;DAEB;100;5671
2010_09_17;pubblicazione;1853;EFTK;300;5878
