PMID	title	date	location	doi
17522231	Clathrin-dependent entry of severe acute respiratory syndrome coronavirus intotarget cells expressing ACE2 with the cytoplasmic tail deleted.	2007 Aug	United States	10.1128/JVI.00253-07
17520018	Analysis of intraviral protein-protein interactions of the SARS coronavirusORFeome.	2007 May 23	United States	10.1371/journal.pone.0000459
17518614	Human immunodeficiency viral vector pseudotyped with the spike envelope of severeacute respiratory syndrome coronavirus transduces human airway epithelial cellsand dendritic cells.	2007 May	United States	10.1089/hum.2006.194
17517191	A retrospective serological study of severe acute respiratory syndrome cases inGuangdong province, China.	2007 Apr 20	China	
17515642	Formalin-treated UV-inactivated SARS coronavirus vaccine retains itsimmunogenicity and promotes Th2-type immune responses.	2007 May	Japan	
17513145	Canine coronavirus inactivation with physical and chemical agents.	2008 Jul	England	10.1016/j.tvjl.2007.03.019
17511240	[Loop-mediated isothermal amplification].	2007 May	Japan	
17507510	Simultaneous detection and high-throughput identification of a panel of RNAviruses causing respiratory tract infections.	2007 Jul	United States	10.1128/JCM.00210-07
17507479	Synthetic reconstruction of zoonotic and early human severe acute respiratorysyndrome coronavirus isolates that produce fatal disease in aged mice.	2007 Jul	United States	10.1128/JVI.00505-07
17507478	GxxxG motif of severe acute respiratory syndrome coronavirus spike glycoproteintransmembrane domain is not involved in trimerization and is not important forentry.	2007 Aug	United States	10.1128/JVI.00014-07
17507310	Two cases of severe obstructive pneumonia associated with an HKU1-likecoronavirus.	2007 Mar 26	England	
17504232	The two fACEs of the tissue renin-angiotensin systems: implication incardiovascular diseases.	2007	United Arab Emirates	10.2174/138161207780618911
17502675	Expression, glycosylation, and modification of the spike (S) glycoprotein of SARSCoV.	2007	United States	10.1007/978-1-59745-393-6_9
17502669	Expression of the severe acute respiratory syndrome coronavirus 3a protein andthe assembly of coronavirus-like particles in the baculovirus expression system.	2007	United States	10.1007/978-1-59745-393-6_3
17502668	Interaction between respiratory syncytial virus and glycosaminoglycans, includingheparan sulfate.	2007	United States	10.1007/978-1-59745-393-6_2
17502293	Epidemic modeling in complex realities.	2007 Apr	France	10.1016/j.crvi.2007.02.014
17499378	Animal models and vaccines for SARS-CoV infection.	2008 Apr	Netherlands	10.1016/j.virusres.2007.03.025
17499376	Antigenic characterization of severe acute respiratory syndrome-coronavirusnucleocapsid protein expressed in insect cells: The effect of phosphorylation onimmunoreactivity and specificity.	2007 Jul	Netherlands	10.1016/j.virusres.2007.03.019
17497340	Coronavirus associated with an enteric syndrome on a quail farm.	2007 Jun	England	10.1080/03079450701344738
17497337	S1 gene sequence heterogeneity of a pathogenic infectious bronchitis virus strainand its embryo-passaged, attenuated derivatives.	2007 Jun	England	10.1080/03079450701338730
17494640	Induction of specific immune responses by severe acute respiratory syndromecoronavirus spike DNA vaccine with or without interleukin-2 immunization usingdifferent vaccination routes in mice.	2007 Jul	United States	10.1128/CVI.00019-07
17493653	Cell cycle arrest and apoptosis induced by the coronavirus infectious bronchitisvirus in the absence of p53.	2007 Sep 1	United States	10.1016/j.virol.2007.04.015
17493140	Detection of viral agents in fecal specimens of monkeys with diarrhea.	2007 Apr	Denmark	10.1111/j.1600-0684.2006.00167.x
17490702	Nucleocapsid protein of SARS-CoV activates interleukin-6 expression throughcellular transcription factor NF-kappaB.	2007 Sep 1	United States	10.1016/j.virol.2007.04.009
17490409	Mouse hepatitis coronavirus replication induces host translational shutoff andmRNA decay, with concomitant formation of stress granules and processing bodies.	2007 Sep	England	10.1111/j.1462-5822.2007.00951.x
17488094	The 3a accessory protein of SARS coronavirus specifically interacts with the5'UTR of its genomic RNA, Using a unique 75 amino acid interaction domain.	2007 Jun 5	United States	10.1021/bi062057p
17485536	Type I feline coronavirus spike glycoprotein fails to recognize aminopeptidase Nas a functional receptor on feline cell lines.	2007 Jun	England	10.1099/vir.0.82666-0
17479370	Lithium chloride inhibits the coronavirus infectious bronchitis virus in cellculture.	2007 Apr	England	10.1080/03079450601156083
17478116	The detection of feline coronaviruses in blood samples from cats by mRNA RT-PCR.	2007 Oct	England	10.1016/j.jfms.2007.03.002
17475765	Comparison of immunoglobulin G responses to the spike and nucleocapsid proteinsof severe acute respiratory syndrome (SARS) coronavirus in patients with SARS.	2007 Jul	United States	10.1128/CVI.00432-06
17475638	An RNA stem-loop within the bovine coronavirus nsp1 coding region is a cis-actingelement in defective interfering RNA replication.	2007 Jul	United States	10.1128/JVI.00549-07
17475420	High-level prokaryotic expression of envelope exterior of membrane protein ofporcine epidemic diarrhea virus.	2007 Jul 20	Netherlands	10.1016/j.vetmic.2007.03.027
17471479	A fluorogenic peptide containing the processing site of human SARS corona virusS-protein: kinetic evaluation and NMR structure elucidation.	2007 Jun 18	Germany	10.1002/cbic.200700007
17470913	Signal transduction in SARS-CoV-infected cells.	2007 Apr	United States	10.1196/annals.1408.006
17470909	The molecular biology of SARS coronavirus.	2007 Apr	United States	10.1196/annals.1408.002
17470907	Proceedings of a meeting entitled Emerging Viral Infectious Diseases, April 4-5,2005, Hanoi, Vietnam.	2007 Apr	United States	10.1196/annals.1408.011
17469274	Serosurvey of infectious disease agents of carnivores in captive red pandas(Ailurus fulgens) in China.	2007 Mar	United States	10.1638/06-048.1
17467837	SARS-CoV: lessons for global health.	2008 Apr	Netherlands	10.1016/j.virusres.2007.03.024
17467767	Porcine aminopeptidase N is a functional receptor for the PEDV coronavirus.	2007 Aug 15	United States	10.1016/j.virol.2007.03.031
17466472	Molecular epidemiology of bovine noroviruses in South Korea.	2007 Sep 20	Netherlands	10.1016/j.vetmic.2007.03.010
17464936	The emerging role of ACE2 in physiology and disease.	2007 May	England	10.1002/path.2162
17461975	In silico prediction of SARS protease inhibitors by virtual high throughputscreening.	2007 Apr	England	10.1111/j.1747-0285.2007.00475.x
17461266	Heparan sulfate is a selective attachment factor for the avian coronavirusinfectious bronchitis virus Beaudette.	2007 Mar	United States	10.1637/0005-2086(2007)051[0045:HSIASA]2.0.CO;2
17460117	Seroprevalence of selected infectious agents in a free-ranging, low-density lionpopulation in the Central Kalahari Game Reserves in Botswana.	2007 Jun	United States	10.1128/CVI.00307-06
17459938	Detection of a novel and highly divergent coronavirus from asian leopard cats andChinese ferret badgers in Southern China.	2007 Jul	United States	10.1128/JVI.00299-07
17459917	Inhibition of the alpha/beta interferon response by mouse hepatitis virus atmultiple levels.	2007 Jul	United States	10.1128/JVI.00013-07
17459855	Critical assessment of the diagnostic value of feline alpha1-acid glycoproteinfor feline infectious peritonitis using the likelihood ratios approach.	2007 May	United States	10.1177/104063870701900306
17459444	Analysis of the genome sequence of an alpaca coronavirus.	2007 Aug 15	United States	10.1016/j.virol.2007.03.035
17458774	Severe acute respiratory syndrome (SARS) coronavirus.	2007 Apr	United States	10.1055/s-2007-976492
17458772	Rhinovirus and coronavirus infections.	2007 Apr	United States	10.1055/s-2007-976490
17453707	SARS-CoV nucleocapsid protein induced apoptosis of COS-1 mediated by themitochondrial pathway.	2007	England	10.1080/10731190601188422
17451830	A review of studies on animal reservoirs of the SARS coronavirus.	2008 Apr	Netherlands	10.1016/j.virusres.2007.03.012
17451829	SARS-CoV replication and pathogenesis in an in vitro model of the humanconducting airway epithelium.	2008 Apr	Netherlands	10.1016/j.virusres.2007.03.013
17451827	SARS coronavirus and innate immunity.	2008 Apr	Netherlands	10.1016/j.virusres.2007.03.015
17450553	Peptide reagent design based on physical and chemical properties of amino acidresidues.	2007 Sep	United States	10.1002/jcc.20732
17448727	Long-term human coronavirus-myelin cross-reactive T-cell clones derived frommultiple sclerosis patients.	2007 Jun	United States	10.1016/j.clim.2007.02.002
17448558	Intracellular localization of the SARS coronavirus protein 9b: evidence of activeexport from the nucleus.	2007 Jul	Netherlands	10.1016/j.virusres.2007.03.011
17447647	Identification of antibody against porcine coronavirus in human milk.	2007	Germany	
17446665	[Cell entry mechanism of coronaviruses: implication in their pathogenesis].	2006 Dec	Japan	10.2222/jsv.56.165
17436639	[Immunogenicity of S1 gene DNA vaccine of mouse hepatitis virus delivered byattenuated Salmonella typhimurium].	2007 Feb	China	
17436070	Sequence analysis of the partial spike glycoprotein gene of porcine epidemicdiarrhea viruses isolated in Korea.	2007 Oct	United States	10.1007/s11262-007-0096-x
17434558	Quasispecies of bovine enteric and respiratory coronaviruses based on completegenome sequences and genetic changes after tissue culture adaptation.	2007 Jun 20	United States	10.1016/j.virol.2007.03.018
17431755	Different genotypes of nephropathogenic infectious bronchitis virusesco-circulating in chicken population in China.	2007 Oct	United States	10.1007/s11262-007-0100-5
17428870	Analysis of murine hepatitis virus strain A59 temperature-sensitive mutant TS-LA6suggests that nsp10 plays a critical role in polyprotein processing.	2007 Jul	United States	10.1128/JVI.00049-07
17428862	Induction of apoptosis by the severe acute respiratory syndrome coronavirus 7aprotein is dependent on its interaction with the Bcl-XL protein.	2007 Jun	United States	10.1128/JVI.00090-07
17428856	New structure model for the packaging signal in the genome of group IIacoronaviruses.	2007 Jun	United States	10.1128/JVI.02231-06
17428553	Plant lectins are potent inhibitors of coronaviruses by interfering with twotargets in the viral replication cycle.	2007 Sep	Netherlands	10.1016/j.antiviral.2007.03.003
17426449	Cell cycle dependent nucleolar localization of the coronavirus nucleocapsidprotein.	2007 Apr 1	United States	10.4161/cc.6.7.4032
17425434	Inhibition of severe acute respiratory syndrome-associated coronavirus infectionby equine neutralizing antibody in golden Syrian hamsters.	2007 Spring	United States	10.1089/vim.2006.0064
17419026	[Emerging viral diseases in pulmonary medicine].	2007 Jun	France	10.1016/j.arcped.2007.02.073
17416443	Manipulation of the infectious bronchitis coronavirus genome for vaccinedevelopment and analysis of the accessory proteins.	2007 Jul 26	Netherlands	10.1016/j.vaccine.2007.02.046
17416434	Vaccines to prevent severe acute respiratory syndrome coronavirus-induceddisease.	2008 Apr	Netherlands	10.1016/j.virusres.2007.01.021
17414123	Community acquired pneumonia in the tropics.	2007 May	United States	10.1097/MCP.0b013e3280ebb5dc
17413032	G1 phase cell cycle arrest induced by SARS-CoV 3a protein via the cyclin D3/pRbpathway.	2007 Jul	United States	10.1165/rcmb.2005-0345RC
17412287	The SARS coronavirus spike glycoprotein is selectively recognized by lungsurfactant protein D and activates macrophages.	2007	Netherlands	10.1016/j.imbio.2006.12.001
17409649	The infectivity and pathogenicity of a group 2 bovine coronavirus in pups.	2007 Mar	Japan	10.1292/jvms.69.301
17409150	Crystal structure of a monomeric form of severe acute respiratory syndromecoronavirus endonuclease nsp15 suggests a role for hexamerization as anallosteric switch.	2007 Jun	United States	10.1128/JVI.02817-06
17407183	Proteomic analysis of up-regulated proteins in human promonocyte cells expressingsevere acute respiratory syndrome coronavirus 3C-like protease.	2007 May	Germany	10.1002/pmic.200600459
17405470	Knowledge of and attitudes toward severe acute respiratory syndrome among acohort of dental patients in Hong Kong following a major local outbreak.	2007 Mar	England	
17402839	Identification of new human coronaviruses.	2007 Apr	England	10.1586/14787210.5.2.245
17402612	Serological prevalence of canine respiratory coronavirus in southern Italy andepidemiological relationship with canine enteric coronavirus.	2007 Mar	United States	10.1177/104063870701900206
17402195	[Study on the dynamic prevalence of serum antibody against severe acuterespiratory syndrome coronavirus in employees from wild animal market inGuangzhou].	2006 Nov	China	
17397959	SARS coronavirus replicase proteins in pathogenesis.	2008 Apr	Netherlands	10.1016/j.virusres.2007.02.017
17397958	Evaluating the 3C-like protease activity of SARS-Coronavirus: recommendations forstandardized assays for drug discovery.	2008 Apr	Netherlands	10.1016/j.virusres.2007.02.015
17392374	Identification and characterization of dominant helper T-cell epitopes in thenucleocapsid protein of severe acute respiratory syndrome coronavirus.	2007 Jun	United States	10.1128/JVI.02568-06
