TIME;CUSTOMER;OPERATION;EXTRA1;EXTRA2
13:32:29;269;ADD;44;7
13:32:29;510;DROP;34;3
13:32:31;692;ADD;38;2
13:32:36;902;DROP;3;2
13:32:45;714;CHECKOUT
13:32:49;937;ADD;24;8
13:32:50;772;ADD;39;2
13:32:58;164;ADD;26;3
13:32:58;345;DROP;44;6
13:32:59;255;DROP;18;1
13:33:00;283;CHECKOUT
13:33:01;661;ADD;22;3
13:33:05;751;ADD;25;9
13:33:08;413;ADD;49;1
13:33:09;229;CHECKOUT
13:33:12;858;ADD;44;3
13:33:16;552;ADD;9;9
13:33:17;355;ADD;25;4
13:33:25;330;DROP;9;2
13:33:38;434;ADD;27;7
13:33:40;742;ADD;42;9
13:33:45;578;DROP;26;1
13:33:59;74;ADD;40;4
13:33:59;524;DROP;22;7
13:34:03;128;ADD;52;4
13:34:03;902;CHECKOUT
13:34:07;718;DROP;58;1
13:34:09;420;ADD;56;7
13:34:10;992;DROP;31;6
13:34:11;681;ADD;58;6
13:34:14;105;ADD;8;7
13:34:16;434;ADD;20;4
13:34:18;295;DROP;5;5
13:34:27;955;ADD;45;1
13:34:28;282;ADD;34;7
13:34:31;282;DROP;34;4
13:34:34;508;DROP;47;1
13:34:34;840;ADD;28;3
13:34:39;791;CHECKOUT
13:34:41;696;DROP;49;3
13:34:43;333;ADD;54;2
13:34:51;841;DROP;46;7
13:34:52;869;ADD;51;5
13:34:57;122;ADD;28;8
13:35:01;222;ADD;39;6
13:35:39;537;ADD;7;2
13:35:43;122;DROP;28;6
13:35:44;348;DROP;51;3
13:35:48;345;ADD;44;7
13:35:56;661;CHECKOUT
13:35:57;508;ADD;47;6
13:36:04;817;ADD;55;2
13:36:08;67;ADD;54;6
13:36:08;105;DROP;8;2
13:36:32;742;ADD;55;5
13:36:33;413;DROP;49;1
13:36:44;498;ADD;21;2
13:36:55;209;ADD;19;6
13:36:57;240;DROP;4;5
13:37:03;161;ADD;3;8
13:37:04;166;ADD;11;7
13:37:06;958;ADD;38;8
13:37:14;458;DROP;44;7
13:37:15;961;ADD;33;6
13:37:16;358;CHECKOUT
13:37:18;374;ADD;57;2
13:37:19;496;DROP;16;2
13:37:26;407;DROP;8;2
13:37:26;490;ADD;22;9
13:37:39;490;ADD;32;3
13:37:57;169;ADD;20;1
13:37:58;957;ADD;41;6
13:38:13;593;ADD;26;1
13:38:19;958;DROP;38;6
13:38:24;543;ADD;16;1
13:38:24;618;DROP;30;1
13:38:27;6;ADD;49;5
13:38:33;864;CHECKOUT
13:38:37;524;CHECKOUT
13:38:41;285;ADD;29;6
13:38:44;943;ADD;51;8
13:38:46;135;ADD;8;7
13:38:56;265;DROP;34;3
13:38:57;120;CHECKOUT
13:39:06;482;CHECKOUT
13:39:07;514;ADD;50;2
13:39:15;368;CHECKOUT
13:39:27;211;ADD;50;7
13:39:33;33;ADD;37;3
13:39:45;167;CHECKOUT
13:39:48;26;ADD;23;4
13:39:48;123;ADD;56;4
13:39:55;560;CHECKOUT
13:39:58;858;CHECKOUT
13:39:59;8;ADD;24;1
13:40:02;428;ADD;21;3
13:40:12;413;ADD;49;6
13:40:16;982;ADD;58;3
13:40:22;285;ADD;33;4
13:40:27;285;ADD;33;5
13:40:32;911;ADD;57;5
13:40:40;245;ADD;11;5
13:40:42;365;ADD;28;5
13:40:47;474;ADD;56;9
13:40:58;413;ADD;58;8
13:40:59;193;DROP;32;3
13:41:05;501;ADD;37;7
13:41:18;692;CHECKOUT
13:41:25;285;ADD;40;5
13:41:29;101;ADD;55;4
13:41:43;957;CHECKOUT
13:41:46;856;CHECKOUT
13:41:47;254;ADD;37;9
13:41:47;439;CHECKOUT
13:41:56;930;ADD;48;5
13:42:01;220;ADD;43;5
13:42:09;348;ADD;51;2
13:42:11;179;DROP;24;1
13:42:11;220;DROP;43;4
13:42:16;911;CHECKOUT
13:42:23;413;CHECKOUT
13:42:30;407;ADD;8;4
13:42:41;84;ADD;25;2
13:42:46;351;DROP;4;2
13:43:19;826;ADD;4;6
13:43:27;164;DROP;26;1
13:43:33;537;ADD;7;8
13:43:40;220;ADD;33;2
13:43:53;777;ADD;15;7
13:43:55;55;ADD;16;9
13:43:55;434;CHECKOUT
13:43:56;365;ADD;24;6
13:43:56;829;ADD;51;4
13:44:20;220;DROP;33;1
13:44:32;420;ADD;20;4
13:44:34;657;CHECKOUT
13:44:39;285;DROP;40;5
13:44:40;859;ADD;13;9
13:44:44;649;DROP;40;4
13:44:44;889;DROP;41;5
13:44:50;912;ADD;40;3
13:44:55;351;CHECKOUT
13:45:08;234;ADD;47;2
13:45:08;873;CHECKOUT
13:45:10;407;CHECKOUT
13:45:14;64;CHECKOUT
13:45:18;276;ADD;21;5
13:45:24;282;ADD;6;3
13:45:33;684;ADD;6;9
13:45:36;857;ADD;53;3
13:45:37;829;ADD;40;2
13:45:38;841;ADD;18;9
13:45:44;369;ADD;12;3
13:45:44;944;CHECKOUT
13:45:45;135;DROP;8;3
13:45:50;545;DROP;32;1
13:45:51;82;ADD;21;3
13:45:52;220;ADD;20;9
13:45:57;927;ADD;5;7
13:46:04;33;ADD;8;6
13:46:07;225;ADD;22;8
13:46:09;238;CHECKOUT
13:46:19;1000;ADD;19;9
13:46:22;211;CHECKOUT
13:46:23;693;ADD;25;3
13:46:27;269;ADD;13;5
13:46:27;304;ADD;22;1
13:46:27;718;CHECKOUT
13:46:30;777;ADD;15;9
13:46:31;286;ADD;4;8
13:46:34;910;DROP;35;1
13:46:35;840;DROP;28;2
13:46:40;55;ADD;16;7
13:46:40;304;DROP;22;1
13:46:48;978;ADD;22;6
13:46:55;751;DROP;25;1
13:47:25;7;ADD;21;5
13:47:29;98;ADD;54;7
13:47:29;536;ADD;58;8
13:47:40;549;ADD;44;9
13:47:47;794;ADD;36;8
13:47:57;191;ADD;39;4
13:47:57;428;ADD;14;8
13:47:59;668;ADD;52;1
13:48:08;98;DROP;54;2
13:48:09;549;DROP;44;9
13:48:15;668;DROP;52;1
13:48:16;549;ADD;44;9
13:48:27;647;ADD;55;9
13:48:29;869;ADD;30;3
13:48:30;161;DROP;3;7
13:48:33;691;ADD;16;5
13:48:33;910;ADD;35;6
13:48:33;977;ADD;20;4
13:48:38;672;ADD;4;1
13:48:40;647;DROP;55;7
13:49:07;647;ADD;22;2
13:49:10;510;ADD;11;6
13:49:14;963;ADD;40;8
13:49:20;653;ADD;35;8
13:49:21;84;CHECKOUT
13:49:22;726;ADD;46;6
13:49:26;653;ADD;35;3
13:49:35;191;ADD;39;1
13:49:35;225;ADD;22;4
13:49:36;285;ADD;40;4
13:49:37;765;ADD;20;4
13:49:41;67;DROP;54;2
13:49:44;282;ADD;12;2
13:49:45;163;DROP;40;3
13:49:50;428;ADD;14;5
13:49:52;186;ADD;49;4
13:50:12;978;CHECKOUT
13:50:14;549;ADD;20;6
13:50:14;646;ADD;3;6
13:50:17;346;ADD;9;5
13:50:17;533;ADD;10;9
13:50:18;55;ADD;20;3
13:50:23;114;ADD;24;6
13:50:23;162;DROP;32;1
13:50:26;220;DROP;20;8
13:50:38;220;ADD;20;6
13:50:42;379;ADD;19;7
13:50:44;898;CHECKOUT
13:51:00;369;CHECKOUT
13:51:05;549;DROP;20;1
13:51:06;365;DROP;24;5
13:51:09;207;ADD;22;8
13:51:14;191;ADD;26;2
13:51:24;510;DROP;11;5
13:51:25;647;DROP;22;1
13:51:27;396;CHECKOUT
13:51:30;647;ADD;52;9
13:51:44;191;ADD;26;7
13:51:44;224;ADD;24;8
13:51:53;693;ADD;50;9
13:51:56;668;ADD;52;9
13:52:14;161;ADD;3;4
13:52:18;631;ADD;43;3
13:52:19;631;ADD;43;4
13:52:20;869;DROP;30;2
13:52:20;933;ADD;35;4
13:52:21;631;ADD;55;5
13:52:22;631;ADD;55;7
13:52:23;631;ADD;56;8
13:52:24;428;ADD;39;7
13:52:24;631;DROP;56;1
13:52:25;631;CHECKOUT
13:52:26;958;ADD;38;3
13:52:31;376;DROP;25;5
13:52:33;406;CHECKOUT
13:52:39;672;CHECKOUT
13:52:40;511;DROP;23;3
13:52:54;55;CHECKOUT
13:52:55;224;DROP;24;1
13:52:55;739;ADD;24;2
13:53:05;67;ADD;47;2
13:53:14;933;DROP;35;1
13:53:16;76;ADD;7;7
13:53:23;179;CHECKOUT
13:53:29;123;ADD;56;6
13:53:33;153;DROP;20;2
13:53:34;635;DROP;54;1
13:53:36;169;ADD;4;3
13:53:48;668;ADD;10;3
13:53:50;220;CHECKOUT
13:53:50;668;ADD;24;1
13:53:50;751;CHECKOUT
13:53:51;249;ADD;54;6
13:53:57;98;ADD;18;9
13:54:04;474;DROP;56;2
13:54:18;137;ADD;32;7
13:54:20;287;ADD;45;7
13:54:26;668;DROP;24;1
13:54:30;647;DROP;52;5
13:54:47;304;ADD;22;7
13:54:47;930;DROP;48;2
13:54:49;285;CHECKOUT
13:54:51;105;ADD;8;1
13:54:53;895;ADD;17;7
13:54:57;224;ADD;24;7
13:54:58;433;DROP;8;3
13:54:59;348;CHECKOUT
13:55:03;829;CHECKOUT
13:55:12;224;ADD;2;3
13:55:14;923;DROP;58;6
13:55:22;104;ADD;26;2
13:55:30;7;DROP;21;1
13:55:34;496;ADD;27;6
13:55:43;412;ADD;52;5
13:55:47;98;DROP;18;4
13:56:02;98;ADD;18;7
13:56:24;992;ADD;8;2
13:56:52;647;CHECKOUT
13:56:58;17;ADD;11;7
13:57:08;639;DROP;38;3
13:57:32;145;CHECKOUT
13:57:36;215;ADD;11;5
13:57:36;225;ADD;44;2
13:57:37;515;ADD;14;5
13:57:40;780;ADD;30;5
13:57:43;937;DROP;24;8
13:57:50;136;ADD;29;1
13:58:04;948;ADD;9;3
13:58:05;545;ADD;0;6
13:58:10;847;ADD;3;4
13:58:12;428;CHECKOUT
13:58:15;637;ADD;58;9
13:58:19;225;DROP;44;1
13:58:34;649;ADD;40;2
13:58:37;830;DROP;9;7
13:58:38;739;DROP;24;1
13:58:39;651;DROP;6;1
13:58:51;345;CHECKOUT
13:58:55;376;ADD;25;8
13:59:00;490;DROP;32;2
13:59:09;357;ADD;44;9
13:59:10;553;DROP;16;5
13:59:23;160;ADD;43;7
13:59:26;154;CHECKOUT
13:59:32;105;ADD;27;2
13:59:33;23;ADD;3;2
13:59:37;635;ADD;54;9
13:59:43;414;DROP;8;3
13:59:44;635;CHECKOUT
13:59:47;654;ADD;9;7
13:59:48;979;ADD;56;9
13:59:51;191;ADD;35;3
13:59:52;473;DROP;51;1
13:59:54;88;ADD;46;9
13:59:59;399;CHECKOUT
14:00:05;383;DROP;40;2
14:00:11;160;ADD;24;2
14:00:22;651;ADD;6;4
14:00:22;742;ADD;55;9
14:00:24;160;DROP;24;2
14:00:28;958;CHECKOUT
14:00:31;70;ADD;33;6
14:00:36;688;ADD;54;5
14:00:40;503;ADD;29;5
14:00:52;166;ADD;24;9
14:00:54;720;ADD;5;8
14:00:54;927;ADD;5;7
14:01:10;621;ADD;24;4
14:01:13;623;ADD;11;5
14:01:16;224;DROP;2;1
14:01:41;85;DROP;34;1
14:01:46;596;CHECKOUT
14:01:47;104;ADD;26;7
14:01:48;992;ADD;8;7
14:02:03;342;DROP;59;2
14:02:09;357;DROP;44;2
14:02:15;656;DROP;56;3
14:02:16;40;ADD;8;1
14:02:20;499;ADD;36;8
14:02:25;224;CHECKOUT
14:02:27;123;CHECKOUT
14:02:30;276;CHECKOUT
14:02:34;386;CHECKOUT
14:02:42;885;ADD;40;5
14:02:49;549;ADD;20;2
14:02:54;200;ADD;29;6
14:02:55;549;ADD;54;6
14:03:03;549;ADD;54;1
14:03:13;556;DROP;45;3
14:03:15;474;ADD;53;5
14:03:16;668;ADD;24;4
14:03:27;668;CHECKOUT
14:03:27;955;DROP;45;1
14:03:28;193;ADD;32;5
14:03:28;666;DROP;50;2
14:03:28;988;CHECKOUT
14:03:30;836;CHECKOUT
14:03:34;89;ADD;34;3
14:03:36;511;ADD;23;3
14:03:47;723;DROP;20;4
14:03:51;653;ADD;26;8
14:04:03;820;ADD;50;1
14:04:05;739;CHECKOUT
14:04:07;568;ADD;5;4
14:04:10;136;ADD;29;6
14:04:14;113;ADD;38;2
14:04:16;933;ADD;35;6
14:04:26;160;ADD;24;7
14:04:35;810;DROP;41;3
14:04:41;943;CHECKOUT
14:04:46;310;ADD;22;9
14:04:48;653;ADD;26;1
14:04:52;291;ADD;43;4
14:04:55;291;ADD;11;5
14:04:58;954;ADD;2;3
14:05:02;225;ADD;36;8
14:05:09;225;ADD;36;4
14:05:10;961;DROP;33;2
14:05:15;115;ADD;53;3
14:05:16;291;ADD;11;8
14:05:16;870;ADD;45;3
14:05:18;954;DROP;2;1
14:05:23;245;CHECKOUT
14:05:23;680;CHECKOUT
14:05:37;171;ADD;44;6
14:05:38;870;DROP;45;3
14:05:54;693;DROP;50;6
14:05:55;750;ADD;46;7
14:05:59;418;ADD;20;3
14:06:14;954;ADD;48;7
14:06:15;29;DROP;56;2
14:06:18;954;DROP;48;3
14:06:19;472;DROP;58;1
14:06:21;116;ADD;24;5
14:06:24;438;ADD;25;8
14:06:25;236;ADD;37;8
14:06:25;933;ADD;19;6
14:06:28;27;ADD;11;8
14:06:36;27;CHECKOUT
14:06:36;291;ADD;46;1
14:06:39;6;CHECKOUT
14:06:46;98;CHECKOUT
14:07:03;954;ADD;45;9
14:07:05;895;ADD;13;5
14:07:30;414;ADD;10;5
14:07:41;461;ADD;34;8
14:07:43;108;ADD;29;3
14:07:45;498;CHECKOUT
14:07:46;223;ADD;39;5
14:07:52;559;ADD;31;8
14:07:53;161;ADD;36;2
14:07:54;92;CHECKOUT
14:07:57;374;ADD;57;3
14:07:57;954;DROP;45;6
14:08:09;136;ADD;9;6
14:08:14;933;DROP;19;2
14:08:24;149;CHECKOUT
14:08:31;318;ADD;31;9
14:08:35;291;CHECKOUT
14:08:37;623;DROP;11;2
14:08:40;549;CHECKOUT
14:08:41;910;ADD;36;1
14:08:44;472;ADD;58;5
14:08:46;26;DROP;23;3
14:08:55;812;CHECKOUT
14:08:55;870;ADD;45;1
14:08:58;465;ADD;44;8
14:09:00;468;CHECKOUT
14:09:06;191;CHECKOUT
14:09:09;115;CHECKOUT
14:09:15;815;ADD;41;5
14:09:39;207;DROP;22;1
14:09:45;354;ADD;53;6
14:09:51;420;DROP;20;3
14:09:58;653;CHECKOUT
14:10:00;546;ADD;8;3
14:10:02;223;CHECKOUT
14:10:02;954;CHECKOUT
14:10:26;623;ADD;30;8
14:10:28;654;ADD;49;5
14:10:30;735;ADD;46;4
14:10:41;841;DROP;18;1
14:10:46;420;CHECKOUT
14:10:50;786;ADD;57;2
14:10:53;318;DROP;31;3
14:10:59;869;CHECKOUT
14:11:01;737;CHECKOUT
14:11:04;114;ADD;57;8
14:11:07;647;ADD;19;5
14:11:10;923;ADD;58;2
14:11:11;492;DROP;27;5
14:11:17;76;ADD;48;9
14:11:17;160;CHECKOUT
14:11:24;408;ADD;51;7
14:11:31;693;CHECKOUT
14:11:36;910;ADD;36;3
14:11:38;557;DROP;13;7
14:11:41;646;CHECKOUT
14:11:47;438;ADD;25;8
14:11:50;7;ADD;21;4
14:11:50;553;ADD;16;4
14:11:56;638;DROP;45;2
14:11:57;841;ADD;57;7
14:11:59;272;ADD;4;5
14:12:00;977;DROP;20;1
14:12:13;252;ADD;18;2
14:12:16;357;ADD;44;9
14:12:17;443;DROP;36;3
14:12:23;443;ADD;35;5
14:12:32;100;ADD;25;2
14:12:33;147;CHECKOUT
14:12:37;923;ADD;39;1
14:12:42;121;ADD;40;8
14:12:49;414;DROP;10;1
14:12:52;779;ADD;29;6
14:12:57;545;ADD;1;5
14:13:12;40;DROP;8;1
14:13:17;161;DROP;36;1
14:13:26;443;DROP;35;2
14:13:42;257;ADD;42;8
14:13:42;870;ADD;55;4
14:13:53;436;DROP;52;8
14:14:00;870;DROP;55;1
14:14:02;628;ADD;5;8
14:14:06;216;ADD;5;6
14:14:06;870;ADD;55;4
14:14:21;104;ADD;2;5
14:14:24;228;ADD;59;6
14:14:27;628;CHECKOUT
14:14:30;40;ADD;8;5
14:14:30;870;CHECKOUT
14:14:35;630;CHECKOUT
14:14:37;937;ADD;24;9
14:14:40;991;ADD;12;3
14:14:59;169;CHECKOUT
14:15:00;508;ADD;57;8
14:15:07;651;ADD;8;5
14:15:19;745;ADD;49;4
14:15:26;226;DROP;33;5
14:15:29;215;DROP;11;1
14:15:44;886;CHECKOUT
14:15:49;88;DROP;46;3
14:16:05;70;ADD;0;5
14:16:05;136;CHECKOUT
14:16:07;204;ADD;51;4
14:16:12;354;ADD;53;2
14:16:12;381;ADD;54;6
14:16:21;483;ADD;28;4
14:16:21;880;ADD;35;4
14:16:36;823;DROP;40;2
14:16:45;735;ADD;46;7
14:16:47;862;DROP;21;4
14:16:50;718;ADD;25;2
14:16:52;104;ADD;2;1
14:16:57;649;CHECKOUT
14:17:03;863;CHECKOUT
14:17:04;387;ADD;3;2
14:17:08;865;CHECKOUT
14:17:14;632;DROP;1;2
14:17:24;17;ADD;28;7
14:17:27;372;ADD;43;4
14:17:32;593;ADD;26;9
14:17:39;937;ADD;20;8
14:17:43;545;CHECKOUT
14:17:47;46;ADD;0;3
14:18:00;304;ADD;35;1
14:18:00;480;CHECKOUT
14:18:00;820;CHECKOUT
14:18:00;964;ADD;20;5
14:18:02;795;ADD;39;4
14:18:05;134;ADD;28;2
14:18:07;171;CHECKOUT
14:18:14;26;CHECKOUT
14:18:17;433;ADD;8;9
14:18:21;752;ADD;14;8
14:18:22;272;DROP;4;2
14:18:22;912;DROP;40;1
14:18:28;786;DROP;57;2
14:18:34;807;ADD;45;9
14:18:41;367;ADD;25;6
14:18:41;574;ADD;1;5
14:19:00;697;ADD;41;9
14:19:03;30;ADD;57;1
14:19:06;779;ADD;33;8
14:19:07;618;ADD;30;1
14:19:15;828;DROP;4;1
14:19:24;792;DROP;58;4
14:19:27;379;ADD;19;1
14:19:28;282;DROP;12;1
14:19:33;1000;ADD;46;9
14:19:40;455;DROP;55;2
14:19:43;585;ADD;25;6
14:19:46;786;ADD;57;6
14:19:48;795;ADD;39;5
14:19:48;933;ADD;23;4
14:19:53;558;ADD;11;3
14:19:54;570;ADD;56;7
14:19:56;880;ADD;35;2
14:20:02;193;CHECKOUT
14:20:27;696;CHECKOUT
14:20:29;377;CHECKOUT
14:20:30;795;ADD;37;2
14:20:42;23;ADD;8;4
14:20:42;226;ADD;9;3
14:20:56;88;CHECKOUT
14:21:02;618;ADD;42;7
14:21:06;225;CHECKOUT
14:21:06;838;ADD;47;8
14:21:13;67;ADD;47;2
14:21:16;786;ADD;46;9
14:21:26;310;CHECKOUT
14:21:32;146;ADD;55;2
14:21:54;553;ADD;14;9
14:21:55;342;ADD;59;1
14:22:22;933;DROP;23;2
14:22:30;418;ADD;20;7
14:22:43;726;DROP;46;1
14:22:47;374;ADD;6;4
14:22:57;927;ADD;34;4
14:23:04;133;ADD;7;8
14:23:04;508;ADD;19;2
14:23:07;859;CHECKOUT
14:23:17;927;DROP;34;1
14:23:22;357;ADD;28;5
14:23:43;771;ADD;28;5
14:23:58;257;DROP;42;3
14:23:58;446;ADD;29;5
14:24:02;742;ADD;58;5
14:24:06;930;CHECKOUT
14:24:09;937;DROP;20;1
14:24:11;622;ADD;55;7
14:24:11;778;ADD;57;5
14:24:12;937;ADD;14;3
14:24:19;374;DROP;6;3
14:24:20;58;ADD;39;3
14:24:26;363;ADD;46;6
14:24:31;110;ADD;54;5
14:24:45;663;ADD;12;3
14:24:53;790;DROP;44;8
14:24:55;137;DROP;32;3
14:25:02;503;CHECKOUT
14:25:02;840;ADD;28;7
14:25:21;109;CHECKOUT
14:25:22;40;ADD;48;5
14:25:27;910;CHECKOUT
14:25:39;961;ADD;33;4
14:25:43;880;CHECKOUT
14:25:50;501;DROP;37;5
14:25:57;941;ADD;42;8
14:25:58;570;DROP;56;4
14:26:11;862;ADD;28;8
14:26:23;438;ADD;55;5
14:26:26;357;DROP;28;4
14:26:28;901;CHECKOUT
14:26:29;656;ADD;56;2
14:26:41;163;ADD;40;1
14:26:41;330;ADD;9;1
14:26:43;231;DROP;6;1
14:26:47;240;ADD;4;4
14:26:49;97;ADD;24;6
14:26:49;552;ADD;27;9
14:26:53;711;ADD;56;4
14:27:09;860;ADD;26;5
14:27:13;750;DROP;46;4
14:27:17;838;DROP;47;3
14:27:18;465;DROP;44;5
14:27:21;340;DROP;45;1
14:27:21;933;CHECKOUT
14:27:38;374;ADD;6;1
14:27:45;838;ADD;44;7
14:28:11;740;ADD;44;5
14:28:20;343;ADD;3;4
14:28:24;112;ADD;52;5
14:28:37;340;ADD;45;8
14:28:39;383;ADD;40;3
14:28:44;257;ADD;47;5
14:28:45;542;ADD;27;8
14:28:48;125;ADD;42;3
14:28:50;982;ADD;58;5
14:28:51;100;ADD;27;6
14:28:54;133;ADD;7;3
14:28:57;438;DROP;55;4
14:29:02;166;DROP;24;4
14:29:02;328;ADD;58;6
14:29:05;374;ADD;35;6
14:29:08;414;ADD;27;6
14:29:09;690;ADD;45;3
14:29:09;740;DROP;44;1
14:29:15;857;DROP;53;1
14:29:21;421;CHECKOUT
14:29:22;217;ADD;42;4
14:29:35;8;ADD;58;9
14:29:43;7;CHECKOUT
14:29:58;105;DROP;27;1
14:30:07;955;ADD;45;4
14:30:13;335;ADD;27;8
14:30:19;544;ADD;0;8
14:30:20;318;CHECKOUT
14:30:25;161;ADD;36;6
14:30:28;948;CHECKOUT
14:30:31;236;DROP;37;5
14:30:34;860;ADD;8;7
14:30:41;316;ADD;28;2
14:30:42;544;DROP;0;1
14:30:49;623;ADD;30;1
14:30:50;709;ADD;48;2
14:30:53;664;ADD;10;2
14:31:07;709;CHECKOUT
14:31:15;570;ADD;9;6
14:31:26;82;DROP;21;1
14:31:29;525;ADD;49;4
14:31:30;736;CHECKOUT
14:31:34;300;ADD;6;3
14:31:34;493;ADD;40;5
14:31:40;161;CHECKOUT
14:31:51;605;ADD;35;6
14:31:54;558;ADD;11;5
14:32:02;34;ADD;28;6
14:32:05;967;ADD;33;8
14:32:05;991;ADD;29;9
14:32:08;708;ADD;28;4
14:32:15;104;CHECKOUT
14:32:23;67;CHECKOUT
14:32:30;740;ADD;44;1
14:32:34;937;DROP;14;2
14:32:40;44;ADD;2;4
14:32:40;544;ADD;4;7
14:32:45;472;CHECKOUT
14:32:48;852;DROP;41;3
14:33:02;321;ADD;26;8
14:33:03;795;DROP;37;1
14:33:29;301;ADD;0;1
14:33:30;537;CHECKOUT
14:33:35;189;ADD;55;1
14:33:42;860;DROP;8;7
14:33:43;558;ADD;0;9
14:33:47;304;CHECKOUT
14:34:00;955;ADD;40;8
14:34:06;426;CHECKOUT
14:34:09;527;ADD;16;7
14:34:11;600;ADD;28;5
14:34:12;612;ADD;47;4
14:34:16;216;ADD;36;1
14:34:21;903;ADD;51;5
14:34:23;82;CHECKOUT
14:34:29;219;ADD;54;8
14:34:30;40;ADD;27;8
14:34:31;782;CHECKOUT
14:34:33;474;DROP;53;2
14:34:38;795;CHECKOUT
14:34:46;860;ADD;8;9
14:34:48;838;ADD;44;7
14:34:49;963;ADD;40;5
14:34:54;655;ADD;34;7
14:34:56;956;ADD;46;7
14:35:05;54;ADD;33;4
14:35:06;357;ADD;28;8
14:35:08;904;ADD;57;2
14:35:11;255;ADD;56;6
14:35:13;711;DROP;56;2
14:35:14;780;CHECKOUT
14:35:17;763;ADD;11;7
14:35:18;493;DROP;40;3
14:35:22;544;DROP;4;5
14:35:27;576;ADD;39;8
14:36:20;70;CHECKOUT
14:36:20;906;ADD;37;1
14:36:22;74;CHECKOUT
14:36:36;543;DROP;16;1
14:36:37;558;DROP;0;1
14:36:41;76;ADD;52;4
14:36:49;953;ADD;18;5
14:36:57;903;DROP;51;2
14:37:01;236;ADD;9;6
14:37:07;620;ADD;29;9
14:37:11;21;ADD;56;7
14:37:13;823;ADD;40;8
14:37:14;379;ADD;40;7
14:37:24;544;ADD;4;6
14:37:31;357;ADD;31;1
14:37:48;381;ADD;54;1
14:37:51;885;ADD;2;8
14:37:54;841;DROP;57;3
14:37:59;570;DROP;9;2
14:38:01;663;DROP;12;1
14:38:13;236;CHECKOUT
14:38:16;883;ADD;40;8
14:38:17;544;ADD;15;3
14:38:17;556;CHECKOUT
14:38:18;883;DROP;40;3
14:38:20;137;ADD;32;1
14:38:21;992;CHECKOUT
14:38:30;175;CHECKOUT
14:38:35;883;ADD;58;7
14:38:39;883;ADD;17;4
14:38:41;883;DROP;17;3
14:38:43;166;CHECKOUT
14:38:46;240;CHECKOUT
14:38:48;851;ADD;13;5
14:38:50;538;ADD;20;5
14:38:52;711;ADD;56;8
14:38:52;883;CHECKOUT
14:39:00;137;ADD;48;3
14:39:01;860;ADD;52;6
14:39:06;559;CHECKOUT
14:39:09;281;ADD;15;6
14:39:15;506;DROP;19;4
14:39:20;372;ADD;43;1
14:39:25;374;DROP;35;4
14:39:26;40;CHECKOUT
14:39:34;477;ADD;8;2
14:39:38;202;ADD;10;9
14:39:42;89;CHECKOUT
14:39:43;257;ADD;18;4
14:39:58;294;ADD;52;7
14:40:10;493;ADD;40;6
14:40:12;8;CHECKOUT
14:40:12;711;CHECKOUT
14:40:16;740;ADD;19;1
14:40:29;204;DROP;51;3
14:40:32;563;CHECKOUT
14:40:45;573;ADD;34;9
14:40:51;578;ADD;26;1
14:41:07;771;ADD;28;3
14:41:13;860;ADD;52;9
14:41:16;76;DROP;52;3
14:41:22;950;ADD;16;6
14:41:26;544;DROP;15;1
14:41:30;379;DROP;40;2
14:41:32;247;ADD;36;9
14:41:43;841;CHECKOUT
14:41:55;257;CHECKOUT
14:42:15;663;CHECKOUT
14:42:18;511;ADD;30;6
14:42:22;511;DROP;30;1
14:42:28;903;ADD;51;5
14:42:33;452;ADD;34;8
14:42:36;729;ADD;14;2
14:42:37;651;DROP;8;2
14:42:45;206;ADD;56;4
14:42:56;793;CHECKOUT
14:42:58;419;ADD;26;1
14:43:01;443;ADD;35;6
14:43:03;392;ADD;12;8
14:43:04;309;ADD;9;8
14:43:08;281;ADD;15;4
14:43:27;395;ADD;15;5
14:43:29;860;CHECKOUT
14:43:32;903;ADD;52;3
14:43:34;483;ADD;46;7
14:43:39;735;ADD;35;5
14:43:41;433;ADD;6;9
14:43:41;708;ADD;54;3
14:43:49;787;ADD;42;2
14:44:00;432;ADD;56;4
14:44:00;708;ADD;54;8
14:44:01;892;ADD;8;6
14:44:06;669;DROP;50;1
14:44:11;520;ADD;58;6
14:44:14;655;CHECKOUT
14:44:19;542;DROP;27;7
14:44:19;708;ADD;31;7
14:44:25;553;DROP;14;4
14:44:31;847;DROP;3;1
14:44:36;187;ADD;48;6
14:44:59;294;ADD;52;2
14:45:01;514;DROP;50;2
14:45:05;451;ADD;28;8
14:45:08;483;DROP;46;3
14:45:14;280;CHECKOUT
14:45:20;514;ADD;50;7
14:45:21;787;ADD;42;9
14:45:39;570;ADD;9;7
14:45:40;666;CHECKOUT
14:45:52;618;DROP;42;4
14:46:09;365;ADD;24;9
14:46:17;631;ADD;54;6
14:46:22;477;ADD;8;4
14:46:27;235;ADD;55;8
14:46:29;450;ADD;31;7
14:46:42;690;DROP;45;1
14:46:58;101;ADD;55;5
14:47:01;639;CHECKOUT
14:47:12;294;ADD;14;4
14:47:13;544;CHECKOUT
14:47:21;826;ADD;4;9
14:47:27;357;ADD;31;9
14:47:27;867;DROP;51;2
14:47:30;740;ADD;19;6
14:47:36;538;DROP;20;2
14:47:37;923;ADD;34;5
14:47:40;748;ADD;17;5
14:47:41;372;ADD;18;6
14:47:51;903;DROP;52;2
14:47:58;283;ADD;31;3
14:48:09;527;ADD;16;6
